#61554	#112738	['trauma' '#112738' '#112737' 'traumatismo' 'traum\xc3\xa1tico']	4
#74905	#54165	['#113757' '#113754' '#52845' '#40138' '#1191']	0
#151659	#93601	['#44645' 'ego\xc3\xadsmo' 'racionalidad' '#89720' '#60613']	0
eggplant	berenjena	['#4176' 'calabaza' '#24813' 'aguacate' 'girasol']	0
#141372	#124610	['#107289' '#1369' '#200271' 'c\xc3\xa1mara de combusti\xc3\xb3n'
 'perclorato']	0
#13752	#18602	['#77974' 'penetrante' '#111353' 'resplandor' 'remolino']	0
#149096	#77615	['nacionalismo' '#77614' '#77613' '#77615' 'fundamentalismo']	2
#131626	#252645	['embestir' '#113956' 'ca\xc3\xb1onear' 'coloso' 'tuba']	0
#226082	#314523	['contaminador' '#32244' '#53502' '#249748' '#241109']	0
psychological science	sicología	['#91800' '#8505' 'sociolog\xc3\xada' '#91801' 'antropolog\xc3\xada']	0
water quality	calidad de las aguas	['#231844' 'contaminaci\xc3\xb3n del agua' '#313896' 'salinidad' '#234133']	0
building worker	obrero de la construcción	['#206983' '#102392' 'obrero de la construcci\xc3\xb3n' 'peluquero'
 'sastre']	3
geological	geológico	['geol\xc3\xb3gico' 'n\xc3\xb3dulo' 'geof\xc3\xadsico' '#79177' '#23944']	5
#193805	#44488	['edicto' '#60004' '#91718' '#28955' 'pr\xc3\xa9dica']	0
#85717	#15680	['aguas negras' '#198991' '#15680' '#208675' '#101643']	3
burial ground	cementerio	['#220434' 'castillo' '#73204' '#202995' 'sitio arqueol\xc3\xb3gico']	0
reindeer	reno	['#97295' 'reno' '#54833' '#30' 'ganado']	4
income tax	impuesto sobre la renta	['impuesto sobre la renta' '#234282' '#97320' 'fondo de pensiones'
 '#246005']	5
#24745	#22723	['eruptivo' 'remolino' '#108976' '#102642' '#70006']	0
#82665	#77028	['#77028' '#3020' 'instituci\xc3\xb3n financiera' 'acuerdo internacional'
 '#251545']	5
concerning	a propósito de	['a prop\xc3\xb3sito de' '#135007' 'reivindicaci\xc3\xb3n' '#96634'
 '#220262']	5
cleave	acuchillar	['#18091' '#77974' '#57624' 'lobo' '#1044']	0
#39223	#45500	['#91592' 'rep\xc3\xbablica aut\xc3\xb3noma'
 'regi\xc3\xb3n aut\xc3\xb3noma' '#106120' '#45500']	1
merchant vessels	marina mercante	['carguero' 'barco de pesca' '#120383' '#77922' '#112304']	0
#477	#27590	['#25728' '#50561' 'retorcer' 'garrote' '#71012']	0
captivity	detenimiento	['#203940' 'prisionero de guerra' 'arrestar' 'secuestrar' '#90708']	0
#80800	#199234	['copol\xc3\xadmero' '#234263' '#1369' 'polipropileno'
 'termopl\xc3\xa1stico']	0
#11911	#241838	['#56665' 'granadero' 'sable' '#117504' '#21523']	0
#14405	#63481	['#141' '#25291' 'hospital' 'cl\xc3\xadnica' '#139']	0
#45265	#55819	['ge\xc3\xb3logo' '#55819' 'geolog\xc3\xada' 'ec\xc3\xb3logo' '#55692']	4
horseshoe	herradura	['#112589' 'apagado' 'delantero' 'enrejado' 'ca\xc3\xb1o']	0
#45916	#32223	['verso' 'locuci\xc3\xb3n' '#3378' 'misiva' '#73472']	0
#91724	#89884	['previsible' '#61624' 'inminente' '#89884' 'imprevisto']	2
#94641	#61588	['#121295' 'avaricia' '#61554' '#12884' '#64356']	0
#153074	#746	['devoluci\xc3\xb3n del dinero' 'concesionario de autom\xc3\xb3viles'
 '#201252' 'tocino' 'misiva']	0
#124196	#310399	['#51924' 'asalariado' '#201311' '#47964' 'trabajador del estado']	0
#75813	#58895	['resignar' 'traicionar' 'ilusi\xc3\xb3n' '#205275' 'para siempre']	0
layoff	suspensión de empleo	['#251912' 'paro forzoso' '#41155' '#207762' '#221030']	0
unearned	inmerecido	['irrisorio' '#121807' 'especulador' '#64456' '#3806']	0
bring about	traer	['inevitable' '#31862' '#52815' 'exacerbar' '#40270']	0
#62945	#22458	['#201632' '#22458' 'carbono' '#120929' 'biomasa']	4
#62941	#18188	['#18188' '#28925' 'clorurar' 'bromo' 'hal\xc3\xb3geno']	5
rib	costilla	['#50561' '#59526' 'rodilla' '#7597' 'antebrazo']	0
fame	notoriedad	['gloria' 'maravilloso' 'admirar' '#61361' '#57624']	0
cremation	cremación	['cremaci\xc3\xb3n' 'enterramiento' 'quemado' '#34531' '#1268']	5
#83949	#94449	['#3336' 'motivaci\xc3\xb3n' '#30739' '#103572' '#61534']	0
#4445	#135491	['#3090' 'monto' '#231613' '#31958' 'cuant\xc3\xada']	0
#98012	#85920	['#85920' '#29911' '#74209' '#78767' '#26793']	5
#30626	#45100	['#200641' '#45100' 'embargo' '#16642' '#30739']	4
#95412	#95143	['#217818' '#60270' 'placa de circuitos' 'alto horno' 'material de desecho']	0
#47010	#105110	['balsa' '#22944' '#17239' 'camionero' 'coyote']	0
#84563	#32369	['anhelar' 'maravilloso' 'renacer' '#7609' '#314844']	0
#1243	#34887	['crucero' '#34887' '#34895' '#55684' '#112123']	4
sterilized	antiséptico	['#51799' '#119669' 'pastilla' 'esterilizar' '#136878']	0
mountain chain	cordillera	['#32496' 'circundar' '#308848' '#69701' 'macizo']	0
reporting	crónica	['#8159' '#232866' '#133318' '#61188' 'c\xc3\xb3digo objeto']	0
sauna	sauna	['sauna' '#52398' '#102470' 'masaje' 'sal\xc3\xb3n de belleza']	5
colouring	color	['#31456' '#25735' 'perfume' 'l\xc3\xa1tex' '#25736']	0
#149259	#4389	['#4361' 'picadura' '#64990' '#51799' '#64288']	0
earmark	marca	['#106310' '#39842' '#106309' '#67060' '#135578']	0
center	abismo	['#16417' '#47278' 'cig\xc3\xbce\xc3\xb1a' '#88562' 'policl\xc3\xadnica']	0
magnetics	magnetismo	['fotom\xc3\xa9trico' 'magnetismo' 'interferometr\xc3\xada'
 'interfer\xc3\xb3metro' '#55715']	4
#135467	#203303	['totalitarismo' 'obsesi\xc3\xb3n' 'desasosiego' 'anacronismo' '#12772']	0
#317462	#203909	['#203909' 'patria potestad' '#32871' '#72454' 'matrimonial']	5
#1019	#2289	['#38788' '#3' '#134005' 'pieza de repuesto' 'limpieza']	0
#68009	#10347	['armaz\xc3\xb3n' '#76874' 'delantero' '#34761' 'tornillo']	0
#93789	#43370	['arancel' '#82425' 'coeficiente' '#12554' 'media']	0
#43807	#84340	['#84340' 'pediatra' 'm\xc3\xa9dico de familia' '#203451'
 'ginec\xc3\xb3logo']	5
bananas	raro	['#14305' 'nuez' '#29236' '#79058' '#19800']	0
#48094	#21533	['encinta' '#45072' 'echar a la calle' '#11792' 'sirviente']	0
#9658	#67186	['paloma' 'sable' '#7434' 'halc\xc3\xb3n' '#57624']	0
#200257	#206318	['abarrotar' '#20921' 'andar' '#112589' '#91963']	0
#73770	#11272	['sincero' '#9107' '#41949' '#126330' 'credibilidad']	0
antichristian	anticristiano	['integrista' 'anarquista' '#123515' '#121942' '#27388']	0
miniscule	minúsculo	['min\xc3\xbasculo' '#24284' 'migaja' '#77974' 'arruinado']	5
sport facility	instalación deportiva	['instalaci\xc3\xb3n deportiva' '#199156' '#124216' '#55872' 'gimnasio']	5
#78666	#62	['#36192' '#62' '#203330' 'asunto personal' 'curador']	4
#178134	#219127	['#105101' 'sociol\xc3\xb3gico' '#133197' 'sexualidad'
 'fen\xc3\xb3meno social']	0
ease	facilidad	['facilidad' '#53806' 'exacerbar' '#310615' '#2874']	5
mobile phone operator	empresa de telefonía móvil	['#209056' 'televisi\xc3\xb3n por cable' '#200215' '#25265' '#308727']	0
#215118	#202601	['ense\xc3\xb1anza superior' '#255073' '#13728' '#202601'
 'escuela secundaria']	2
shout	grito	['#26801' '#1389' '#47093' '#28559' '#71624']	0
decompression	descompresión	['maxilofacial' 'cadera' 'm\xc3\xa9dula espinal' '#72523'
 'enfermedad neurol\xc3\xb3gica']	0
exhibition	exposición	['festival' '#126513' 'teatro' '#11128' 'art\xc3\xadstico']	0
#46121	#120826	['#120826' 'vendedor' '#6168' 'intermediario' '#40920']	5
transformation	transformación	['transformaci\xc3\xb3n' 'liberalizaci\xc3\xb3n' 'globalizaci\xc3\xb3n'
 '#221774' '#63154']	5
oral exam	examen oral	['#309643' '#239707' 'examen oral' '#246407' '#308883']	3
hunt down	cazar	['pelear' 'decapitar' 'verdugo' '#15199' '#26801']	0
punctual	cumplidor	['#104491' 'sincerar' 'paciencia' 'arduo' '#128273']	0
archeological	arqueológico	['sitio arqueol\xc3\xb3gico' 'lugar hist\xc3\xb3rico' '#235202' '#208810'
 '#76031']	0
observation post	registro	['#236996' '#310615' '#83748' 'tropas' 'base de operaciones']	0
#67837	#3641	['#139162' 'retorcer' '#33799' '#5864' '#48036']	0
five	cinco	['cinco' '#216454' 'nueve' '#218117' 'siete']	5
#1834	#65233	['#111404' 'torneo' 'ajedrez' '#4696' '#21111']	0
immediately	en seguida	['arrepentir' '#3378' '#102423' '#10709' 'echar a la calle']	0
antiseptic	antiséptico	['antis\xc3\xa9ptico' 'champ\xc3\xba' '#26106' '#97478' 'antiinflamatorio']	5
rear	revés	['#101707' '#81790' '#47611' 'prender' '#48326']	0
#33610	#39343	['descarrilamiento' '#21867' '#39343' 'feroz' '#10501']	3
gatehouse	conserjería	['#7774' '#246478' 'hormig\xc3\xb3n armado' '#313129' 'montacargas']	0
supernumerary	sobrante	['#223116' 'deshonestidad' 'recorte de personal' 'detector de mentiras'
 'incapacitaci\xc3\xb3n']	0
multicultural	pluricultural	['#77022' '#217700' 'intercultural' '#252064' '#88308']	0
securities	instrumento financiero	['instrumento financiero' 'banco comercial' '#247613' '#246191' '#254530']	5
#64336	#70006	['#70006' 'lava' '#55715' '#50857' '#234217']	5
#30559	#78888	['#78850' 'noticia' 'comunicado de prensa' '#328' '#109085']	0
adversity	adversidad	['adversidad' '#3368' '#40086' '#3369' 'entereza']	5
#95911	#115063	['#8769' '#204133' '#11651' '#23143' 'cargador de bater\xc3\xadas']	0
delegation	representación	['#90302' '#18984' 'agradecer' '#37971' '#90303']	0
#58527	#135239	['secador' '#239014' '#220466' 'deshumidificaci\xc3\xb3n'
 'motor el\xc3\xa9ctrico']	0
#78201	#58055	['pl\xc3\xa1stico' '#124197' '#2' '#74059' 'ropa']	0
character reference	referencia	['#20387' '#42497' '#127640' 'cualificaci\xc3\xb3n' '#309643']	0
computer screen	pantalla	['#82118' '#201399' 'disco duro' 'teclado' '#82116']	0
tadpole	renacuajo	['#273794' '#236032' '#135669' 'vis\xc3\xb3n' '#21523']	0
outgo	egreso	['#65595' 'quintal' 'cuenco' '#7774' '#22649']	0
#124497	#21163	['competici\xc3\xb3n' 'obra de arte' 'celar' '#4259' 'cer\xc3\xa1mica']	0
#18321	#32952	['#216428' '#25736' '#25735' '#25734' 'cer\xc3\xa1mico']	0
intravenous	intravenoso	['#254323' '#256074' '#43930' 'intravenoso' 'inyecci\xc3\xb3n intravenosa']	2
run	carrera	['construir' '#223' '#50235' '#49914' '#25291']	0
#59348	#216524	['#220687' '#216524' '#218118' '#216459' '#218105']	4
judgement by default	sentencia en rebeldía	['#202239' '#232865' '#91237' 'sentencia absolutoria' '#63169']	0
#93582	#70926	['#13943' '#13716' 'observado' '#30900' '#118471']	0
host	anfitrión	['anfitri\xc3\xb3n' '#103219' '#118200' '#56136' '#2233']	5
uncivilized	incivilizado	['#121942' '#5934' '#120217' '#110306' 'infiel']	0
television show	emisión televisiva	['programa radial' 'programa de entrevistas' '#265' '#209265' '#28199']	0
city hall	concejo	['#8240' 'catedral' 'abad\xc3\xada' 'palacio' '#202995']	0
#316429	#255566	['#29335' '#255566' '#310058' '#65613' '#36424']	4
dictated	concordado	['#69418' '#127815' 'autoritario' 'contraproducente' '#73663']	0
firing	disparo de bala	['#11084' '#70124' '#29440' '#247532' 'arma pesada']	0
foil	obstar	['#124831' '#11369' '#6367' '#35516' 'sanguinario']	0
#88034	#16404	['lesbiana' 'bisexual' '#17082' '#16404' '#273196']	2
mental deficiency	deficiencia mental	['retraso mental' 'deficiencia mental' '#79959' '#106188' '#253935']	4
cooperative society	cooperativa	['#306971' '#233023' 'cooperativa de ahorro y cr\xc3\xa9dito' '#201901'
 '#310066']	0
#45424	#63616	['l\xc3\xadnea dura' '#203100' '#63616' '#10501' '#217594']	3
#85414	#41752	['#41752' 'determinable' 'deducible' 'calculable' '#221831']	5
sept	hogar	['#105796' 'pueblo natal' 'catedral' '#29553' '#113956']	0
#190337	#25313	['#231671' 'uni\xc3\xb3n aduanera' '#18833' '#204441' '#52650']	0
deafness	sordera	['#5666' 'epilepsia' 'par\xc3\xa1lisis cerebral' '#248124' 'sordera']	1
#177650	#87980	['#72249' '#24523' '#135536' '#70154' 'vi\xc3\xb1edo']	0
social service	servicio social	['#253881' 'servicio social' '#246929' 'asistencia social' '#246928']	4
stabilisation	afianzamiento	['#10917' '#103132' '#14305' 'dique' '#52617']	0
#192246	#237047	['#78858' 'bolet\xc3\xadn de noticias' '#16402' 'quincenal' 'bimestral']	0
renewal	reciclaje	['#36067' 'simplificaci\xc3\xb3n' '#91094' '#7388' '#39188']	0
#116039	#14080	['totalitarismo' '#77614' '#14080' '#4656' 'chauvinismo']	3
preferment	preferencia	['#238742' 'nulidad' '#310656' '#247643' '#8565']	0
#29033	#96693	['#32198' '#32195' '#31314' 'cuartel general' '#202275']	0
galvanize	galvanizar	['galvanizar' '#54687' '#3651' 'antinuclear' 'simbolizar']	5
dynamite	dinamita	['dinamita' '#42431' '#22944' 'granado' 'lanzallamas']	5
artificial intelligence	inteligencia artificial	['#74398' 'biosensor' 'inteligencia artificial' 'fotom\xc3\xa9trico'
 '#231726']	3
#174400	#363	['#81290' 'salinidad' '#117456' 'ciclo biogeoqu\xc3\xadmico' 'paisaje']	0
#159174	#48325	['traicionar' '#65968' '#1044' '#121333' 'llorar']	0
#144597	#21438	['pasant\xc3\xada' 'aspirante' 'cualificaci\xc3\xb3n' '#42497' 'diploma']	0
#27708	#114466	['#114466' '#112823' '#254738' 'regresi\xc3\xb3n lineal'
 'variable dependiente']	5
#143388	#97156	['#113757' '#25217' '#59741' '#80293' 'optimismo']	0
#97755	#65215	['#58594' '#122683' '#65215' '#74245' '#119451']	3
prawn	carabinero	['#54764' 'gamba' '#21523' '#102313' 'filete']	0
#33126	#9021	['#30425' '#42700' '#104491' '#91233' 'culpabilidad']	0
#43163	#119883	['#12651' 'australiano' '#26956' '#122459' '#91918']	0
injection	inyección	['inyecci\xc3\xb3n' '#64288' '#64287' '#199776' '#221031']	5
#159672	#7310	['#1102' '#5934' '#11168' '#12409' '#251390']	0
#182495	#80425	['#80425' '#60353' '#31456' '#59399' 'perfume']	5
#306234	#314033	['#233112' '#93645' 'radiactivo' 'material radiactivo' '#232712']	0
church building	iglesia	['convento' '#32784' '#61039' '#43317' '#8240']	0
#192693	#205950	['generosamente' '#205950' '#104491' '#6621' '#91161']	4
wholesale	venta al por mayor	['minorista' '#41711' 'mayorista' 'supermercado' '#252124']	0
spleen	bazo	['edema' '#44475' '#63990' '#77768' '#310687']	0
jackhammer	martillo neumático	['#111419' 'hormig\xc3\xb3n armado' '#7774' '#246478' 'delantero']	0
fried	frito	['filete' '#72189' '#4590' '#23422' 'salado']	0
propaganda	campaña publicitaria	['#93625' '#8447' 'ultranacionalista' '#77616' 'nacionalista']	0
#36966	#58122	['lino' '#58122' '#22944' '#26713' 'jugo']	4
#37509	#50738	['#50738' '#123' 'bailar\xc3\xadn' '#91877' '#183']	5
#186606	#113305	['#113305' 'tritio' 'fisi\xc3\xb3n' '#123781'
 'reacci\xc3\xb3n qu\xc3\xadmica']	5
#72468	#102816	['#102816' 'embestir' 'bandido' 'tripulante' '#9447']	5
#79160	#14372	['#2986' 'olla' '#1356' '#209' '#115969']	0
#85687	#43591	['preponderante' '#88308' 'arraigar' 'pluralismo' '#43591']	1
#117501	#265178	['#265178' 'ddt' 'sustancia qu\xc3\xadmica' '#124096' '#199163']	5
#77497	#34116	['#34116' '#128935' '#34178' '#6704' 'cuantioso']	5
father-in-law	suegro	['#36582' 'cu\xc3\xb1ado' 'suegro' '#106437' '#59374']	3
ameliorate	mejorar	['empeorar' 'hacinamiento' 'paliar' '#50379' 'efecto negativo']	0
#44447	#38517	['#38517' '#123515' '#72058' 'populista' 'derechista']	5
#46535	#123515	['#123515' '#77616' '#121942' 'nacionalista' 'antifascista']	5
biochemistry	bioquímica	['#63127' 'inmunolog\xc3\xada' '#74360' 'bioqu\xc3\xadmica'
 'microbiolog\xc3\xada']	2
diplomatic note	nota diplomática	['nota diplom\xc3\xa1tica' '#78808' 'misiva' '#109033' 'telegrama']	5
#45829	#246683	['derviche' '#83679' 'iglesia cristiana' '#18425' '#91479']	0
#87374	#221028	['subempleado' 'desocupado' '#251327' 'empleo precario' '#221028']	1
vanquished	vencido	['#10501' 'sanguinario' '#22942' '#42122' 'd\xc3\xa9spota']	0
#87377	#15869	['#119007' '#56' '\xc3\xbatil' 'innovador' '#104531']	0
papers	carné de identidad	['#202333' 'falsificaci\xc3\xb3n' '#83257' '#32508' 'pasaporte']	0
acidification	acidificación	['#231384' 'acidificaci\xc3\xb3n' '#229305' '#34132' 'costero']	4
#39688	#11330	['edificio de apartamentos' '#33511' 'gasolinera' 'edificio residencial'
 '#201160']	0
#81699	#3480	['incesto' '#34665' '#52424' 'brujer\xc3\xada' '#267458']	0
switch off	apagar	['#201399' '#199954' 'resplandor' 'sonar' '#41415']	0
#85051	#8543	['#113128' '#74763' 'bienal' '#73643' '#42203']	0
genealogical	genealógico	['#55535' 'geneal\xc3\xb3gico' 'pagano' '#135724' 'mitol\xc3\xb3gico']	4
#87080	#63193	['inolvidable' 'maravilloso' 'gloria' '#9180' 'imborrable']	0
#166725	#82548	['#82548' '#106377' 'paralizado' 'obsesi\xc3\xb3n' '#135902']	5
ghost	fantasma	['#29173' 'pelear' 'oscuridad' 'revolver' '#18096']	0
#15398	#41977	['diagrama' '#127624' '#308097' '#57147' '#199720']	0
#90901	#219659	['garrote' 'agarrar' '#83552' '#34340' 'encapuchado']	0
#32529	#100263	['#57624' '#100263' '#22904' '#21737' '#136598']	4
exigent	acucioso	['desahogar' 'desahogo' '#108857' '#39196' 'inconducente']	0
heath	páramo	['cuidados m\xc3\xa9dicos' '#7108' '#28964' 'higi\xc3\xa9nico' '#235176']	0
#78966	#0	['proyectil' '#29440' '#118847' '#10997' 'artefacto']	0
#23705	#106154	['subjetividad' '#106154' '#104441' 'relativismo' '#64086']	4
#950	#68129	['cabecilla' 'lealista' '#83759' '#19666' 'coloso']	0
#95409	#119007	['#24056' '#119011' '#119007' 'beneficioso' '#53127']	3
#147256	#128060	['golpe' '#57091' '#22272' '#3715' 'cabeza']	0
