campaigner	candidato	0
not long ago	desde poco	0
orphaned	huérfano	3
presidential	presidencial	0
sewer system	sistema de alcantarillado	2
transmitter	emisor	0
edit	editar	0
undertaking	empresa	0
incineration	incineración	0
hand out	distribuir	0
intelligence service	policía secreta	0
slide	deslizamiento	0
crossing	pasaje	0
stamp out	reprimir	0
related	inherente	3
ionosphere	ionosfera	3
agriculture	cultivo	0
international law	derecho internacional	3
category	categoría	3
ferromanganese	ferromanganeso	0
frontier	frontera	0
radio station	estación emisora	0
bicameral	bicameral	2
exporting	exportación	0
thriving	fecundo	0
electronics	electrónica	0
fourteen	catorce	0
mail order	venta por correo	0
regulatory	regulador	0
princess	princesa	3
farmland	tierras de labranza	3
hostile	adversario	0
g	gramo	3
biosphere	biosfera	1
rely upon	descansar	0
diminished	caído	0
timer	temporizador	0
telephonic	telefónico	0
serenity	serenidad	2
double standard	doble rasero	0
predominate	imperar	0
religious holiday	fiesta religiosa	3
fertiliser	fertilizante	0
welfare state	bienestar social	0
short film	cortometraje	3
favouritism	discrimen	0
ancient	antiguos	0
forgery	falsificación	3
agility	agilidad	3
contestation	altercado	0
post-mortem	autopsia	0
right of defence	derecho a la defensa	3
electronic device	aparato electrónico	2
genuineness	naturalidad	0
manipulation	manipulación	0
ben	adentro	0
legal document	documento oficial	0
extraordinarily	extraordinariamente	0
bee	abeja	0
phytoplankton	fitoplancton	0
tide	marea	0
physical structure	estampa	0
dictate	dictar	0
min	minuto	0
autocratic	imperioso	0
combat	conflicto	3
centre	abismo	3
sewing	costura	3
courtesy	otorgamiento	0
connected	ligado	0
counterbalance	contrapeso	0
device	dispositivo	0
co-chairman	copresidente	0
ecological balance	equilibrio ecológico	0
astonishing	sorprendente	0
vernacular	lenguaje vulgar	0
typical	específico	0
incarcerate	arrestar	0
unsettle	aguar	0
stove	cocina	3
add together	adicionar	0
hamlet	pedanía	0
underdevelopment	subdesarrollo	0
molest	hostigamiento	0
holistic	holístico	0
circumpolar	circumpolar	0
rioter	rebelde	0
terminal	estación	0
car accident	accidente automovilístico	0
organic compound	compuesto orgánico	3
commendation	concepto	0
decentralisation	descentralización	0
burglary	robo con violencia	2
penetrate	penetrar	0
misappropriate	malversar	3
smash	fracasar	0
civil marriage	matrimonio civil	3
geographic area	territorio	3
sediment	sedimento	0
shedding	derramamiento	0
excise duty	impuesto al consumo	3
humiliation	rescoldo	0
expel	expulsar	3
climate change	cambios del clima	3
packet	plica	0
accused	encausado	0
reinforcements	refuerzos	0
international court	tribunal internacional	0
dlr	dólar	0
written	redactado	0
boundary	linde	0
culmination	auge	0
weighing	pesaje	0
make with	amañar	0
efficiency	eficiencia	3
presidential election	elecciones a la presidencia	0
spoil	viciar	0
outer	externo	0
optional	opcional	3
declining	contaminado	0
hydrology	hidrología	0
multiethnic	multirracial	0
equal	igual	3
admit	consentir	0
antidumping	antidumping	3
otherwise	de otra manera	0
comment	comento	2
revamp	renovar	0
cd	cd	0
table	mesa	3
stateless person	apátrida	0
public school	escuela pública	3
asphyxia	asfixia	0
disintegrate	fracturar	0
warden	funcionario de la cárcel	1
charts	lista de éxitos	0
sexual relationship	trato carnal	3
bar.	barómetro	0
emirate	emirato	0
crystal clear	lucio	0
shortfall	deficiencia	0
retirement age	edad de retiro	0
covered	revestido	0
intelligence activity	operación de inteligencia	0
school year	año escolar	0
digital divide	brecha digital	0
volunteer	voluntario	0
maternity unit	paritorio	0
dynamism	dinamismo	0
frustrating	frustrante	3
layoff	suspensión de empleo	3
manually	manualmente	3
reiteration	reiteración	3
unworkable	inviable	0
reserve account	reserva	0
government body	agencia estatal	0
conserve	conserva	0
anachronism	anacronismo	0
administration	gestión	3
indistinguishable	idéntico	0
urban planning	plan urbanístico	0
filariasis	filariasis	0
schematic	convencional	0
flour	harina	0
terrorism	terrorismo	3
apart from	excepto	0
reactionary	reaccionario	3
physical violence	violencia física	0
impeccable	intachable	0
energy source	recurso energético	0
natural resource accounting	contabilidad ambiental	2
concordance	concordia	0
intercede	mediar	0
universalize	generalizar	0
perpetrate	cometer	0
single out	marginar	0
command	mandamiento	0
oft	con frecuencia	0
audio	volumen	0
sensing	percepción	0
lest	en caso de que	0
take away	quitar	0
domestic	servidor	3
interim	ínterin	0
fishing	pesquería	0
exemplary	ejemplar	0
bibliography	bibliografía	0
repetitious	reiterado	0
bulk carrier	granelero	2
smith	herrero	0
biological science	biología	2
adoption	adopción	3
attractive	apetecible	0
crack	resquicio	0
monthly instalment	mensualidad	0
increased	incrementado	2
humanization	humanización	0
exclusive economic zone	zona económica exclusiva	0
term	palabra	3
haul	remolcar	0
dryer	secador	0
harbour	puerto	0
desk	escritorio	0
immediately	en seguida	0
descendant	descendiente	0
direct democracy	democracia directa	0
alkali	álcali	0
replacement	remplazo	0
parity	igualdad	0
rule out	desestimar	0
actuarial	actuarial	0
growth	ensanche	0
copra	copra	3
authoritarian	déspota	0
throughout	durante	3
naturalisation	naturalización	0
bedding	ropa de cama	3
peat	turba	0
public finance	hacienda pública	0
pay out	erogar	0
posterity	posteridad	0
service area	zona de descanso	0
hijack	secuestrar	0
payout	desembolso	0
getting	adquisición	0
reference work	obra de referencia	0
biscuit	galleta	3
greening	rejuvenecimiento	0
carrier	fletador	0
cost of living	coste de la vida	2
dud	bombazo	0
interdependency	interrelación	0
functional	socorrido	0
typographical error	error de imprenta	0
weather	condiciones atmosféricas	0
social service	servicio social	0
pointless	inútil	0
platoon	pelotón	2
accountant	contable	0
decision maker	administrador	0
inner	interno	0
troubling	doloroso	0
probationer	principiante	0
repeated	reiterado	0
plague	peste	0
sportsman	deportista	2
hf	alta frecuencia	0
bug	insecto	0
assets	bienes	0
tactics	táctica	0
oligarchy	oligarquía	3
smooth	pulido	0
record	dato	3
television channel	cadena de televisión	0
demonstrate	demostrar	3
monastic	monje	0
regression analysis	análisis de regresión	3
recognize	identificar	3
handset	auditivo	0
exogenous	exógeno	0
disengagement	desconexión	0
natural phenomenon	fenómeno natural	3
proceeds	rendimiento	0
incredible	inverosímil	0
wander	discurrir	0
forestry	arboricultura	1
cheque	cheque	3
human error	error humano	0
astronomy	astronomía	3
do without	renunciar	0
fund	fondos	3
baker	panadero	0
in time	de cabo	0
biotechnology	bioingeniería	0
tax-exempt	saneado	0
chronic disease	enfermedad crónica	3
