#75887	#90932	['#18068' 'di\xc3\xa1logo' 'costo' '#5544' 'secci\xc3\xb3n']	0
#35785	#204089	['palabra por palabra' '#106043' 'discutido' '#234906' '#218509']	0
modelling	maqueta	['#350' '#231828' '#2648' 'oportunidad' '#31893']	0
#21503	#109678	['procesadora' '#77297' 'entrepiso' '#43827' '#77302']	0
bulb	bulbo	['ilimitadamente' 'endeble' 'simetr\xc3\xada' 'benignidad' 'a tientas']	0
pierce	enquistar	['resignado' '#99302' '#234366' '#14303' '#128404']	0
nonmaterial	espiritual	['#30560' 'argumentado' 'otorgamiento de subsidios' '#108869' '#112319']	0
#3892	#245865	['#113298' '#40225' 'situaci\xc3\xb3n pol\xc3\xadtica' '#208660' '#2374']	0
#68862	#21608	['recomendaci\xc3\xb3n' 'miembro' 'comit\xc3\xa9' 'disposici\xc3\xb3n'
 '#132907']	0
#78702	#17	['#217212' '#81272' '#136801' 'entender' '#231676']	0
agro-industrial	agroindustrial	['macroeconom\xc3\xada' '#108869' '#122573'
 'gen\xc3\xa9tica de poblaciones' '#52716']	0
press gallery	sala de prensa	['#100040' '#115362' '#232297' 'factibilidad' '#62975']	0
#117353	#235657	['#61938' 'mejorar' 'en particular' 'psicosocial' '#47512']	0
#177941	#38956	['impunidad' 'acusaci\xc3\xb3n' '#32101' '#40784' '#53188']	0
#81549	#43930	['#52097' '#218' 'parte' 'zona' '#31236']	0
freight train	carguero	['#95329' '#32134' 'constituir' '#12419' '#1181']	0
#163814	#249980	['#19773' '#235847' 'decr\xc3\xa9pito' 'jerga'
 'soplete oxiacetil\xc3\xa9nico']	0
founding partner	cofundador	['#14093' 'rivalizar' '#201486' '#131022' 'agorero']	0
orientation	lineamiento	['#65596' 'quintal' 'cuadripl\xc3\xa9jico' '#312604' '#93369']	0
#129708	#58740	['zumo de naranja' 'caldeado' '#240008' 'loto' '#85459']	0
football club	club de fútbol	['#69292' 'acci\xc3\xb3n profesional' '#22116' '#265909' 'persuadido']	0
#141125	#199239	['#96764' 'relativizar' 'injertar' 'valorativo' '#123211']	0
#162707	#2331	['#89946' 'marqu\xc3\xa9s' 'desentonar' 'sorber' '#108857']	0
global village	aldea global	['mundial' '#77067' 'sesi\xc3\xb3n' 'paz' '#8829']	0
textile	producto textil	['#116451' '#34055' 'cosmetolog\xc3\xada' '#55558' 'cartonero']	0
#189352	#125649	['grupo de contacto' '#3645' '#253995' '#95680' '#3031']	0
#158080	#45512	['#3691' '#868' '#65596' '#90858' '#79482']	0
fatalism	fatalismo	['entender' 'real' '#217212' '#37938' '#20086']	0
therapeutic rehabilitation	reeducación	['#43230' '#307909' '#80704' 'tularemia' '#116297']	0
hallway	entrada	['#2145' 'blasfematorio' 'acomodo' '#80327' 'tomo']	0
#13431	#15477	['hacer las paces' 'd\xc3\xa9spota' 'exterminar' '#202889' '#93135']	0
#71652	#38917	['inadaptado' '#9432' '#101965' '#122419' '#96715']	0
#305137	#229020	['#218509' 'de mala gana' 'destilador' 'caldeado' 'pista de baile']	0
marcher	infante	['ser' '#9538' 'estado' '#1763' 'fuerza']	0
#41539	#192	['factibilidad' 'composici\xc3\xb3n' '#81862' 'agenda' '#234366']	0
necessity	requisito	['disolver' '#5213' '#96559' '#44571' '#135324']	0
#8479	#58741	['#20372' '#240008' 'f\xc3\xb3rceps' 'caldeado' '#29973']	0
kif	mariguana	['derecho positivo' 'par\xc3\xa1frasis' '#202432' '#207021' '#64162']	0
desalinate	desalinizar	['#116441' 'de mala gana' '#218509' '#316382' 'inconducente']	0
macro	macro	['microecon\xc3\xb3mico' '#139152' '#98870' 'condensar' '#231652']	0
#97049	#49949	['administraci\xc3\xb3n p\xc3\xbablica' '#201535' 's\xc3\xb3lido'
 'tecnol\xc3\xb3gico' 'manual']	0
#59375	#273583	['#589' '#42562' '#2420' '#51383' 'riesgo']	0
educ.	instrucción	['#204933' 'permisi\xc3\xb3n' '#253908' '#40003' '#316704']	0
entry	entrada	['#132851' '#56161' '#62791' '#37632' 'recurso']	0
#150211	#30245	['#116441' '#109500' '#78299' '#13687' 'eutanasia']	0
muscle	músculo	['por m\xc3\xa1s que' '#116441' 'benem\xc3\xa9rito' 'bisabuela'
 'frecuencia relativa']	0
#65364	#126701	['art\xc3\xadstico' '#16936' '#172' '#23365' '#328']	0
#32698	#1314	['#97776' '#15103' 'mutatis mutandis' '#2592' '#90273']	0
#31385	#122504	['durante' '#62791' '#18' 'recibir' '#350']	0
#34158	#233185	['#116441' '#234366' 'de mala gana' '#99302' '#49776']	0
#156745	#16957	['#261037' 'funci\xc3\xb3n p\xc3\xbablica' '#37527' '#50071' '#68055']	0
#34151	#22825	['desvar\xc3\xado' '#2197' 'inflexi\xc3\xb3n' 'viso' '#137174']	0
mo.	mes	['regulable' '#30762' '#216585' '#43971' '#240008']	0
#174125	#31673	['#80524' 'sensacional' '#38674' 'oreja' '#13885']	0
#38713	#206905	['popular' '#4128' 'expansi\xc3\xb3n' '#88460' 'mill\xc3\xb3n']	0
flashlight	linterna	['#254195' 'peso pesado' '\xc3\xadndice de octano' '#46299'
 'soplete oxiacetil\xc3\xa9nico']	0
hazmat	material peligroso	['#199713' 'repetitividad' '#314894' '#17623' 'taxonomista']	0
#65930	#77794	['contribuir' '#31127' '#40971' 'actividad' 'pr\xc3\xa1ctica']	0
lake	lago	['#3175' '#52380' '#3028' '#38125' '#32134']	0
#32906	#318110	['comunicado de prensa' 'conferencia de prensa' '#202187' '#47024' '#85178']	0
#306438	#109031	['#77297' '#111923' '#308292' '#7819' '#37940']	0
crossroad	palca	['#96764' '#9581' '#96871' '#32097' 'milla n\xc3\xa1utica']	0
#21252	#107035	['pez\xc3\xb3n' '#67092' 'olfato' 'sarcoma' 'dentar']	0
raven	cuervo	['#79208' '#202746' '#94960' '#48028' '#7109']	0
#164163	#132400	['#91160' '#65168' 'prometedor' '#11273' 'tan pronto como']	0
political commissar	comisario político	['considerado' '#42478' '#16179' 'neurocirujano' '#52695']	0
metaphorical	figurado	['#43600' '#28131' '#135192' 'profundizar' '#4308']	0
ruler	tirador	['#202187' '#106233' '#807' '#48288' 'saliente']	0
conscript	mozo	['disponible' 'armado' 'crisis' '#218' '#52380']	0
acuity	tino	['#219808' '#248266' 'zumo de naranja' '#104496' 'industria musical']	0
#173082	#208696	['duelo' '#22942' 'rumor' '#18299' '#125013']	0
computer programme	equipo lógico	['#95029' '#210343' '#315658' '#129413' 'impreso']	0
#314868	#318414	['grecorromano' '#104496' 'matriarcado' '#240008' 'sincretismo']	0
service agency	gestoría	['#23256' '#1148' '#261560' '#220202' '#234617']	0
#139532	#201048	['#201048' 'futuro' 'comunidad internacional' '#1598' '#72551']	5
explosive charge	carga explosiva	['reducir' 'presupuesto' '#2937' '#32698' '#21706']	0
multifarious	polifacético	['#28131' '#135192' '#12810' '#52901' 'virtud']	0
#97905	#88309	['pluralismo' '#88308' '#202526' 'econom\xc3\xada de mercado' '#31715']	0
quick fix	remiendo	['d\xc3\xa9spota' 'preconcebido' 'esc\xc3\xa9ptico' '#21440' '#219855']	0
broadcaster	locutor	['#29059' 'radio' '#55358' '#42996' 'parte']	0
jurist	juez	['#3897' '#29436' '#15103' '#98935' 'ambos']	0
#19192	#19918	['#6567' '#253995' 'factibilidad' 'grupo de contacto' 'virtud']	0
#191855	#133170	['presupuestal' 'fasc\xc3\xadculo' 'rejuvenecido' '#32409' '#97446']	0
#7828	#53913	['passim' '#218509' '#96764' 'caldeado' 'apuntado']	0
collarbone	clavícula	['#231652' '#31397' 'ficci\xc3\xb3n' 'mes\xc3\xadas' '#49776']	0
#223492	#318563	['#18557' 'hinchar' 'aventurerismo' '#55960' 'machado']	0
sanitary landfill	relleno sanitario	['#261000' '#81272' '#133300' '#44761' '#2300']	0
clown	augusto	['#30572' '#4308' '#74680' '#153' '#998']	0
benzodiazepine	benzodiacepina	['#102853' 'cociente intelectual' '#207345' 'sedaci\xc3\xb3n' '#234906']	0
commit a crime	delinquir	['#132924' '\xc3\xbanico' '#26720' '#18' '#35986']	0
#3532	#30152	['publicable' 'l\xc3\xadmite de confianza' '#42519' '#91225' '#72469']	0
pen	pluma	['#36272' '#16749' 'loto' '#33945' '#114777']	0
#41818	#81018	['cuesti\xc3\xb3n' '#27985' 'parte' 'recurso' 'todo']	0
skylight	claro	['#231418' 'secuenciaci\xc3\xb3n de genes' '#27894' '#232297' 'regulable']	0
#65504	#309459	['durante' 'estado' 'mundial' '#77603' '#8829']	0
#23602	#220512	['#6089' 'sistema de seguridad' '#255109' '#12756' 'sistema existente']	0
unclean	sucio	['#248256' 'tatuaje' '#61720' 'cociente intelectual' 'sedaci\xc3\xb3n']	0
gene expression	expresión génica	['#43928' '#208333' '#116441' 'incompresible' 'desciframiento']	0
intravenous	intravenoso	['#16090' 'pomelo' '#53685' '#226698' 'terreno cultivado']	0
#133151	#220325	['#234906' '#319509' '#28287' '#320475' 'vejiga urinaria']	0
#195532	#254480	['presidente de la rep\xc3\xbablica' '#246247' 'asociar' '#34666' '#4123']	0
flogging	flagelación	['recomendar' 'procedimiento' '#34664' '#222' '#8829']	0
infra	más tarde	['tomar' '#226' 'fecha' 'minuta' 'aprobaci\xc3\xb3n']	0
bibliographic record	ficha bibliográfica	['#207021' '#109497' 'acucioso' 'desciframiento' 'interpretable']	0
bw	en blanco y negro	['#46211' 'f\xc3\xb3rceps' '#202268' 'tenaza' '#39848']	0
#176401	#1702	['etimol\xc3\xb3gico' 'epistemol\xc3\xb3gico' 'obtenible' '#16696'
 'metodol\xc3\xb3gico']	0
service area	zona de descanso	['#7107' '#9983' '#7108' 'previdencia' 'abordable']	0
cultivatable	arable	['#73417' '#207833' 'aglutinador' '#61107' '#73937']	0
#113275	#106613	['#236446' 'exorcismo' 'permanganato de potasio' '#34436' 'inhalante']	0
#35293	#31907	['#62085' 'passim' '#106946' '#138558' 'sura']	0
#26535	#7597	['#124047' '#308408' 'perdedor' '#246343' '#7340']	0
#63029	#108202	['#222715' 'delito por omisi\xc3\xb3n' '#11081' '#216659' 'embargable']	0
ideology	teoría política	['#218' 'contra' '#10158' '#81172' 'parte']	0
repulsion	horror	['#77132' 'acose' 'comatoso' '#64316' '#102423']	0
banker	banquero	['#95327' 'obligaci\xc3\xb3n' '#68794' '#47512' '#38103']	0
#183867	#79960	['#248266' 'a fin de cuentas' '#109497' 'primicia' '#108857']	0
disclosure	revelación	['agresivo' '#10921' '#74245' '#186' '#4119']	0
#183004	#296247	['#33952' 'tatuaje' '#108667' '#221822' '#97478']	0
plethora	plétora	['#33500' 'corpus' 'virtud' '#9736' '#1965']	0
depose	relevar	['reemprender' '#63905' '#75401' '#35729' 'soberbio']	0
national law	legislación nacional	['#137246' 'configurar' 'narcotr\xc3\xa1fico' 'programa pol\xc3\xadtico'
 '#77725']	0
#318111	#210229	['#51909' '#242015' 'diel\xc3\xa9ctrico' '#20165' '#208333']	0
shantytown	favela	['privativamente' 'tecnicismo' '#18876' 'de mala gana' '#226220']	0
amassed	recolectado	['#220330' '#98971' '#235402' '#82125' '#208843']	0
#46288	#208373	['#42997' '#66' '#42987' 'someter' '#201364']	0
#31370	#78119	['#94965' 'postulado' '#79273' '#78626' 'recapitular']	0
herbalist	herbolario	['error t\xc3\xadpico' '#231418' '#62085' '#7819' '#127832']	0
shut out	cerrar	['#93135' 'atinar' '#69235' '#319413' '#48552']	0
#159902	#209824	['semejar' '#15483' 'retocar' '#49776' '#218509']	0
imperial	cesáreo	['coordinaci\xc3\xb3n' 'adelantar' 'grupo de contacto' '#67072' '#111773']	0
#24019	#124755	['#116441' '#234906' '#91311' 'datos de prueba' '#231652']	0
greatness	magnitud	['modernista' '#51139' 'historicidad' 'suspiro' '#111128']	0
#1475	#48028	['#208307' '#9342' 'estad\xc3\xadstica' '#85662' '#134002']	0
#10853	#60824	['#128672' '#116441' '#115362' '#231652' 'passim']	0
#70595	#7267	['disposici\xc3\xb3n' '#76786' 'comit\xc3\xa9' '#51386'
 'recomendaci\xc3\xb3n']	0
#63333	#222940	['#116441' '#219808' '#234906' 'datos de prueba' 'socorrido']	0
errant	errante	['obligaci\xc3\xb3n' '#65442' '#7373' '#70680' '#128486']	0
#73253	#51385	['#51385' '#261000' '#9226' 'objeto' 'tarea']	5
#98805	#252039	['#247018' '#31187' '#44498' 'papiro' '#116939']	0
#73740	#46647	['#116441' '#218509' 'traspatio' '#69313' '\xc3\xadndice de octano']	0
#116743	#315835	['peso pesado' '#48044' 'desorientador' '#219835' '#240008']	0
#26792	#9556	['#226' 'derecho' '#62779' 'enumerar' '#218']	0
sighted	vidente	['agudeza visual' 'zumo de naranja' '#50110' '#234906' 'inhalante']	0
pasteurize	pasteurizar	['#201486' '#116441' 'contemplaci\xc3\xb3n' '#22279' '#49776']	0
#96584	#25720	['zumo de naranja' '#235847' '#231652' '#119101' '#208538']	0
amplify	amplificar	['renta bruta' 'gravoso' 'trato de naci\xc3\xb3n m\xc3\xa1s favorecida'
 '#65233' '#206486']	0
abused	maltratado	['#34493' '#75002' '#132924' 'ambos' '#89859']	0
preposition	preposición	['inoportuno' 'ponderadamente' 'weber' 'super-' '#207703']	0
characteristic	carácter	['ajustador' '#4749' 'obrero industrial' '#56646' '#124672']	0
gravitational	gravitacional	['estado natural' '#71832' '#5053' '#321138' '#20372']	0
litter	basura	['#216385' '#95329' '#1181' '#20340' 'atender']	0
motor vehicle	vehículo de motor	['#133298' '#37632' 'asamblea general' 'cuesti\xc3\xb3n' 'reuni\xc3\xb3n']	0
all-encompassing	globalizante	['#12810' 'significado' '#48762' '#51376' 'mero']	0
#31471	#103074	['#32969' '#115481' '#44857' 'usuario' '#129413']	0
military installation	instalación militar	['#76786' '#79275' 'todo' '#38498' 'otro']	0
demonstrate	demostrar	['destino' 'administrador' 'por conducto de' 'rector' '#89596']	0
#47487	#2321	['#3645' '#246343' 'condena firme' 'proceso penal' 'homicidio involuntario']	0
#39392	#221200	['forma' '#31861' '#9538' 'promover' '#2648']	0
#156533	#273576	['#95543' '#91164' 'viciar' '#82790' '#254224']	0
#37507	#307310	['#53893' '#233504' 'junta regional' '#307310' '#4548']	2
soothe	reconfortar	['#234366' '#48269' 'error fatal' '#16451' 'concordia']	0
tarnished	leso	['proceso penal' 'penalizar' '#84883' '#52901' 'adelantar']	0
talisman	talismán	['#116441' 'industria musical' 'charlat\xc3\xa1n' 'bolsa de estudios'
 '#49776']	0
schoolbook	libro de texto	['cuento' '#22777' 'ficci\xc3\xb3n' '#35842' '#200474']	0
#19	#37928	['#26720' '\xc3\xbanico' '#132924' '#125718' '#58412']	0
compete	rivalizar	['disponer' '#218' 'instrumento' '#81172' '#170']	0
#57695	#104935	['#222742' 'inflar' 'divisa fuerte' '#252349' '#225279']	0
#92138	#69895	['#216458' 'dictar' 'zumo de naranja' 'respectivamente' '#96615']	0
nice	majo	['c\xc3\xb3digo penal' 'idea' 'obligatorio' 'si bien'
 'representaci\xc3\xb3n']	0
cyclohexane	ciclohexano	['#218509' '#116441' '#9594' '#231652' 'retocar']	0
#198700	#65573	['armado' '#142' '#26720' 'ver' 'uno']	0
#27901	#201491	['#52097' 'territorio' '#18068' '#1911' '#31127']	0
#158474	#45649	['principio' 'dicho' '#12621' '#203001' '#3964']	0
#29276	#79214	['semi-' 'injertar' 'cosido' 'factibilidad' '#48542']	0
#201801	#234277	['#252285' '#102853' 'menstrual' 'anualidad' '#36245']	0
émigré	emigrado	['#135578' 'cooperar' '#55558' '#79743' 'beneficioso']	0
#69040	#32216	['tambi\xc3\xa9n' '#13157' 'forma' 'parte' 'contra']	0
#24375	#89596	['#206' '#74482' '#90146' 'parlamentario' '#21']	0
#23665	#107604	['#62085' 'blasfematorio' 'trivial' '#31187' '#96764']	0
wedlock	casamiento	['#81172' 'ya' '#218' '#55558' 'dentro de']	0
#13132	#117857	['#10158' 'pol\xc3\xadtico' 'tratado' 'importancia' 'reuni\xc3\xb3n']	0
consanguineous	pariente	['en soledad' '#102827' '#234986' '#105499' 'caldeado']	0
microfiche	microficha	['#207021' 'datos de prueba' '#135747' 'publicable' '#91861']	0
#61073	#104306	['olfato' 'desorientador' 'peso pesado' 'puerco' 'charlat\xc3\xa1n']	0
geotextile	geotextil	['#116441' '#219808' '#109497' 'obtenible' 'regulable']	0
